Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
456,6000	169,61
456,7000	130,19
456,8000	104,80
456,9000	154,55
457,0000	138,67
457,1000	99,34
457,2000	146,96
457,3000	147,42
457,4000	100,49
457,5000	139,09
457,6000	167,65
457,7000	102,86
457,8000	113,85
457,9000	169,58
458,0000	122,34
458,1000	108,73
458,2000	160,76
458,3000	130,35
458,4000	99,40
458,5000	154,40
458,6000	158,17
458,7000	99,37
458,8000	126,95
458,9000	163,80
459,0000	109,20
459,1000	119,87
459,2000	168,56
459,3000	115,15
459,4000	113,64
459,5000	165,32
459,6000	122,45
459,7000	100,56
459,8000	160,33
459,9000	151,15
460,0000	99,39
460,1000	134,85
460,2000	158,11
460,3000	104,68
460,4000	126,90
460,5000	169,81
460,6000	109,34
460,7000	106,41
460,8000	168,64
460,9000	134,58
461,0000	102,99
461,1000	150,42
461,2000	143,38
461,3000	100,70
461,4000	143,06
461,5000	150,89
461,6000	101,37
461,7000	135,17
461,8000	168,73
461,9000	104,48
462,0000	111,25
462,1000	169,81
462,2000	125,80
462,3000	106,71
462,4000	157,87
462,5000	134,06
462,6000	99,23
462,7000	150,84
462,8000	160,90
462,9000	99,65
463,0000	123,99
463,1000	165,50
463,2000	111,21
463,3000	117,38
463,4000	168,58
463,5000	117,76
463,6000	111,65
463,7000	163,79
463,8000	125,09
463,9000	100,08
464,0000	158,54
464,1000	153,53
464,2000	99,28
464,3000	132,34
464,4000	160,15
464,5000	105,81
464,6000	124,97
464,7000	169,63
464,8000	110,59
464,9000	105,40
465,0000	167,83
465,1000	137,04
465,2000	102,24
465,3000	148,77
465,4000	145,10
465,5000	100,21
465,6000	141,14
465,7000	152,60
465,8000	101,95
465,9000	133,41
466,0000	169,14
466,1000	105,25
466,2000	110,31
466,3000	169,74
466,4000	127,47
466,5000	106,06
466,6000	156,94
466,7000	135,42
466,8000	99,24
466,9000	150,14
467,0000	161,67
467,1000	99,78
467,2000	122,88
467,3000	166,00
467,4000	112,08
467,5000	116,65
467,6000	168,98
467,7000	119,06
467,8000	111,01
467,9000	163,37
468,0000	126,29
468,1000	99,98
468,2000	157,88
468,3000	154,52
468,4000	99,15
468,5000	131,32
468,6000	160,64
468,7000	106,40
468,8000	123,82
468,9000	169,57
469,0000	111,56
469,1000	104,87
469,2000	167,53
469,3000	138,39
469,4000	101,76
469,5000	147,18
469,6000	146,98
469,7000	99,95
469,8000	139,05
469,9000	154,68
470,0000	102,89
470,1000	130,85
470,2000	169,71
470,3000	106,84
470,4000	108,62
470,5000	169,55
470,6000	130,02
470,7000	104,74
470,8000	154,29
470,9000	138,86
471,0000	99,29
471,1000	146,64
471,2000	163,75
471,3000	100,44
471,4000	119,98
471,5000	167,60
471,6000	102,82
471,7000	113,88
471,8000	169,54
471,9000	122,21
472,0000	108,67
472,1000	160,57
472,2000	130,49
472,3000	99,39
472,4000	153,79
472,5000	158,62
472,6000	99,40
472,7000	126,68
472,8000	164,11
472,9000	109,45
473,0000	119,61
473,1000	168,52
473,2000	115,35
473,3000	102,93
473,4000	165,44
473,5000	143,35
473,6000	100,57
473,7000	160,30
473,8000	151,43
473,9000	99,40
474,0000	134,74
474,1000	158,32
474,2000	104,74
474,3000	126,69
474,4000	169,78
474,5000	109,41
474,6000	106,35
474,7000	168,58
474,8000	134,84
474,9000	102,89
475,0000	150,35
475,1000	143,53
475,2000	99,80
475,3000	142,70
475,4000	166,25
475,5000	101,67
475,6000	116,66
475,7000	169,04
475,8000	104,86
475,9000	110,95
476,0000	169,84
476,1000	126,97
476,2000	106,23
476,3000	157,13
476,4000	135,21
476,5000	99,18
476,6000	150,31
476,7000	161,48
476,8000	99,75
476,9000	122,92
477,0000	166,28
477,1000	112,53
477,2000	116,40
477,3000	167,12
477,4000	119,42
477,5000	101,44
477,6000	162,88
477,7000	147,85
477,8000	99,74
477,9000	156,94
478,0000	155,48
478,1000	99,24
478,2000	130,04
478,3000	162,03
478,4000	107,48
478,5000	122,36
478,6000	169,32
478,7000	112,91
478,8000	104,22
478,9000	167,00
479,0000	139,90
479,1000	101,33
479,2000	145,61
479,3000	148,46
479,4000	100,69
479,5000	137,45
479,6000	167,97
479,7000	103,40
479,8000	112,93
479,9000	169,64
480,0000	107,35
480,1000	108,03
480,2000	169,25
480,3000	131,59
480,4000	104,13
480,5000	153,21
480,6000	140,04
480,7000	99,39
480,8000	145,41
480,9000	164,37
481,0000	100,70
481,1000	118,81
481,2000	168,06
481,3000	116,28
481,4000	112,80
481,5000	164,80
481,6000	123,66
481,7000	100,38
481,8000	159,69
481,9000	131,67
482,0000	99,35
482,1000	153,14
482,2000	159,04
482,3000	99,44
482,4000	125,77
482,5000	164,64
482,6000	110,00
482,7000	118,80
482,8000	168,19
482,9000	116,15
483,0000	102,53
483,1000	164,73
483,2000	144,61
483,3000	100,36
483,4000	141,64
483,5000	152,17
483,6000	101,82
483,7000	133,71
483,8000	169,07
483,9000	105,15
484,0000	125,98
484,1000	169,76
484,2000	109,87
484,3000	105,99
484,4000	168,27
484,5000	135,59
484,6000	102,61
484,7000	149,68
484,8000	144,08
484,9000	99,84
485,0000	141,83
485,1000	166,34
485,2000	101,81
485,3000	116,05
485,4000	169,16
485,5000	119,55
485,6000	110,51
485,7000	162,58
485,8000	127,64
485,9000	99,76
486,0000	156,68
486,1000	135,84
486,2000	99,24
486,3000	149,59
486,4000	161,98
486,5000	99,93
486,6000	122,71
486,7000	166,51
486,8000	112,84
486,9000	116,04
487,0000	166,96
487,1000	119,39
487,2000	101,42
487,3000	162,67
487,4000	148,31
487,5000	99,75
487,6000	138,16
487,7000	155,46
487,8000	103,18
487,9000	130,26
488,0000	169,62
488,1000	107,09
488,2000	122,95
488,3000	169,45
488,4000	112,48
488,5000	104,37
488,6000	167,12
488,7000	139,32
488,8000	101,53
488,9000	146,24
489,0000	148,06
489,1000	100,59
489,2000	138,25
489,3000	167,76
489,4000	103,12
489,5000	113,36
489,6000	169,65
489,7000	122,83
489,8000	108,42
489,9000	160,38
490,0000	130,64
490,1000	99,35
490,2000	153,98
490,3000	139,01
490,4000	99,28
490,5000	146,51
490,6000	163,86
490,7000	100,48
490,8000	119,72
490,9000	167,81
491,0000	115,45
491,1000	113,54
491,2000	165,29
491,3000	122,61
491,4000	100,52
491,5000	160,20
491,6000	151,40
491,7000	99,37
491,8000	134,55
491,9000	158,45
492,0000	104,83
492,1000	126,60
492,2000	163,95
492,3000	109,33
492,4000	119,59
492,5000	168,47
492,6000	115,37
492,7000	102,91
492,8000	165,38
492,9000	143,38
493,0000	100,68
493,1000	142,90
493,2000	151,29
493,3000	101,53
493,4000	134,99
493,5000	168,82
493,6000	104,57
493,7000	111,28
493,8000	169,87
493,9000	125,92
494,0000	106,73
494,1000	157,93
494,2000	134,24
494,3000	103,17
494,4000	151,02
494,5000	142,54
494,6000	99,62
494,7000	143,57
494,8000	165,62
494,9000	101,29
495,0000	117,45
495,1000	168,68
495,2000	117,96
495,3000	111,50
495,4000	163,62
495,5000	125,38
495,6000	100,01
495,7000	158,03
495,8000	154,33
495,9000	99,16
496,0000	131,77
496,1000	160,54
496,2000	106,21
496,3000	124,53
496,4000	165,36
496,5000	111,08
496,6000	117,72
496,7000	167,84
496,8000	117,55
496,9000	102,08
497,0000	164,22
497,1000	145,59
497,2000	100,17
497,3000	140,54
497,4000	153,43
497,5000	102,28
497,6000	132,65
497,7000	169,32
497,8000	105,74
497,9000	109,93
498,0000	169,75
498,1000	128,58
498,2000	105,49
498,3000	156,04
498,4000	136,62
498,5000	102,24
498,6000	148,71
498,7000	144,96
498,8000	100,01
498,9000	140,82
499,0000	166,65
499,1000	102,06
499,2000	115,24
499,3000	169,22
499,4000	120,47
499,5000	109,90
499,6000	162,16
499,7000	128,08
499,8000	99,69
499,9000	156,34
500,0000	156,10
500,1000	99,22
500,2000	129,34
500,3000	162,35
500,4000	107,71
500,5000	121,97
500,6000	166,71
500,7000	113,10
500,8000	115,58
500,9000	166,67
501,0000	119,76
501,1000	101,25
501,2000	162,25
501,3000	148,84
501,4000	99,70
501,5000	137,58
501,6000	155,86
501,7000	103,45
501,8000	129,54
501,9000	169,73
502,0000	107,44
502,1000	108,05
502,2000	169,34
502,3000	131,49
502,4000	104,31
502,5000	153,53
502,6000	139,87
502,7000	101,48
502,8000	146,01
502,9000	148,27
503,0000	100,68
503,1000	138,01
503,2000	168,01
503,3000	103,26
503,4000	113,30
503,5000	169,67
503,6000	122,92
503,7000	108,36
503,8000	160,24
503,9000	131,05
504,0000	99,41
504,1000	153,91
504,2000	158,62
504,3000	99,41
504,4000	126,93
504,5000	163,97
504,6000	100,49
504,7000	120,08
504,8000	167,67
504,9000	115,11
505,0000	114,04
505,1000	165,80
505,2000	121,97
505,3000	100,81
505,4000	161,15
505,5000	150,52
505,6000	99,55
505,7000	135,98
505,8000	157,36
505,9000	104,16
506,0000	128,44
506,1000	169,88
506,2000	108,25
506,3000	107,37
506,4000	169,06
506,5000	132,68
506,6000	103,78
506,7000	166,56
506,8000	141,10
506,9000	101,14
507,0000	145,07
507,1000	149,08
507,2000	100,96
507,3000	137,28
507,4000	168,35
507,5000	103,70
507,6000	112,82
507,7000	169,83
507,8000	123,98
507,9000	107,97
508,0000	159,79
508,1000	131,76
508,2000	99,34
508,3000	153,46
508,4000	159,01
508,5000	99,47
508,6000	126,22
508,7000	164,49
508,8000	100,76
508,9000	119,35
509,0000	168,09
509,1000	115,95
509,2000	113,36
509,3000	165,32
509,4000	122,98
509,5000	100,55
509,6000	160,37
509,7000	151,35
509,8000	99,40
509,9000	134,53
510,0000	158,38
510,1000	104,77
510,2000	126,97
510,3000	169,84
510,4000	109,11
510,5000	106,74
510,6000	168,82
510,7000	134,30
510,8000	103,26
510,9000	165,94
511,0000	142,33
511,1000	100,88
511,2000	143,78
511,3000	150,33
511,4000	101,23
511,5000	135,83
511,6000	168,69
511,7000	104,20
511,8000	112,01
511,9000	169,91
512,0000	124,88
512,1000	107,42
512,2000	158,94
512,3000	132,84
512,4000	99,36
512,5000	152,56
512,6000	159,88
512,7000	99,59
512,8000	125,50
512,9000	164,97
513,0000	100,88
513,1000	118,95
513,2000	168,12
513,3000	116,02
513,4000	113,33
513,5000	165,21
513,6000	123,24
513,7000	100,57
513,8000	160,31
513,9000	151,81
514,0000	99,40
514,1000	134,91
514,2000	158,36
514,3000	104,77
514,4000	127,35
514,5000	169,95
514,6000	109,20
514,7000	106,76
514,8000	168,88
514,9000	114,58
515,0000	103,33
515,1000	165,98
515,2000	142,23
515,3000	100,93
515,4000	144,01
515,5000	150,13
515,6000	101,14
515,7000	136,36
515,8000	168,59
515,9000	104,02
516,0000	112,23
516,1000	169,83
516,2000	124,71
516,3000	107,66
516,4000	159,34
516,5000	132,59
516,6000	99,37
516,7000	152,68
516,8000	159,81
516,9000	99,58
517,0000	145,42
517,1000	164,72
517,2000	100,77
517,3000	118,89
517,4000	168,18
517,5000	116,49
517,6000	112,97
517,7000	165,10
517,8000	123,57
517,9000	100,50
518,0000	160,13
518,1000	151,85
518,2000	99,38
518,3000	134,03
518,4000	158,88
518,5000	105,12
518,6000	126,47
518,7000	169,86
518,8000	109,61
518,9000	106,35
519,0000	168,66
519,1000	115,73
519,2000	102,95
519,3000	165,59
519,4000	143,41
519,5000	100,65
519,6000	142,64
519,7000	151,53
519,8000	101,67
519,9000	134,81
520,0000	169,06
520,1000	104,75
520,2000	111,02
520,3000	169,95
520,4000	126,49
520,5000	106,66
520,6000	157,87
520,7000	134,31
520,8000	99,25
520,9000	151,27
521,0000	160,72
521,1000	99,68
521,2000	143,86
521,3000	165,53
521,4000	101,24
521,5000	117,54
521,6000	168,64
521,7000	117,68
521,8000	111,92
521,9000	164,12
522,0000	125,01
522,1000	100,19
522,2000	158,80
522,3000	153,53
522,4000	99,34
522,5000	132,68
522,6000	159,70
522,7000	105,57
522,8000	125,54
522,9000	169,82
523,0000	110,20
523,1000	105,91
523,2000	168,33
523,3000	116,30
523,4000	102,65
523,5000	165,00
523,6000	144,50
523,7000	100,50
523,8000	141,97
523,9000	152,07
524,0000	101,79
524,1000	134,24
524,2000	169,02
524,3000	104,89
524,4000	110,95
524,5000	169,87
524,6000	126,46
524,7000	106,60
524,8000	157,73
524,9000	134,70
525,0000	99,30
525,1000	151,23
525,2000	142,88
525,3000	99,71
525,4000	143,44
525,5000	165,81
525,6000	101,37
525,7000	117,46
525,8000	168,74
525,9000	118,00
526,0000	111,72
526,1000	163,98
526,2000	125,46
526,3000	100,08
526,4000	158,48
526,5000	153,80
526,6000	99,32
526,7000	132,32
526,8000	160,35
526,9000	106,07
527,0000	124,71
527,1000	169,72
527,2000	111,19
527,3000	117,89
527,4000	167,89
527,5000	117,66
527,6000	102,16
527,7000	164,48
527,8000	145,36
527,9000	100,30
528,0000	140,68
528,1000	153,56
528,2000	102,42
528,3000	132,48
528,4000	169,41
528,5000	105,91
528,6000	109,78
528,7000	169,79
528,8000	128,59
528,9000	105,53
529,0000	155,87
529,1000	137,17
529,2000	99,27
529,3000	148,71
529,4000	145,31
529,5000	100,09
529,6000	140,97
529,7000	166,80
529,8000	102,09
529,9000	115,56
530,0000	169,27
530,1000	119,97
530,2000	110,22
530,3000	162,47
530,4000	127,50
530,5000	99,79
530,6000	156,72
530,7000	155,65
530,8000	99,22
530,9000	129,99
531,0000	161,79
531,1000	107,29
531,2000	122,58
531,3000	169,43
531,4000	112,69
531,5000	116,07
531,6000	166,99
531,7000	119,28
531,8000	101,59
531,9000	163,05
532,0000	147,75
532,1000	99,89
532,2000	138,55
532,3000	155,30
532,4000	103,14
532,5000	130,55
532,6000	169,70
532,7000	106,93
532,8000	108,55
532,9000	169,46
533,0000	130,57
533,1000	104,62
533,2000	154,27
533,3000	139,04
533,4000	99,36
533,5000	147,11
533,6000	147,21
533,7000	100,43
533,8000	139,56
533,9000	167,58
534,0000	102,74
534,1000	114,32
534,2000	169,57
534,3000	121,88
534,4000	109,22
534,5000	161,40
534,6000	129,30
534,7000	99,61
534,8000	155,36
534,9000	157,41
535,0000	99,34
535,1000	128,40
535,2000	162,97
535,3000	108,26
535,4000	121,55
535,5000	166,97
535,6000	113,70
535,7000	115,25
535,8000	166,55
535,9000	120,71
536,0000	101,12
536,1000	162,03
536,2000	149,38
536,3000	99,64
536,4000	136,76
536,5000	156,63
536,6000	103,81
536,7000	129,06
536,8000	169,82
536,9000	107,89
537,0000	107,82
537,1000	169,20
537,2000	132,19
537,3000	104,06
537,4000	153,26
537,5000	140,40
537,6000	101,36
537,7000	145,56
537,8000	148,71
537,9000	100,82
538,0000	137,67
538,1000	168,01
538,2000	103,36
538,3000	113,08
538,4000	169,74
538,5000	123,30
538,6000	108,34
538,7000	160,52
538,8000	130,69
538,9000	99,44
539,0000	154,18
539,1000	158,35
539,2000	99,42
539,3000	126,82
539,4000	163,92
539,5000	109,26
539,6000	120,05
539,7000	167,60
539,8000	114,84
539,9000	114,07
540,0000	165,77
540,1000	122,13
540,2000	100,86
540,3000	161,17
540,4000	150,45
540,5000	99,49
540,6000	135,84
540,7000	157,29
540,8000	104,18
540,9000	128,10
541,0000	169,90
541,1000	108,39
541,2000	107,29
541,3000	169,15
541,4000	133,20
541,5000	103,64
541,6000	152,45
541,7000	141,00
541,8000	101,27
541,9000	145,15
542,0000	149,22
542,1000	100,92
542,2000	137,14
542,3000	168,27
542,4000	103,64
542,5000	112,74
542,6000	169,77
542,7000	123,92
542,8000	108,05
542,9000	159,88
543,0000	131,68
543,1000	99,36
543,2000	153,47
543,3000	158,69
543,4000	99,42
543,5000	126,78
543,6000	164,14
543,7000	109,39
543,8000	120,05
543,9000	167,60
544,0000	115,06
544,1000	114,02
544,2000	165,75
544,3000	122,30
544,4000	100,79
544,5000	161,07
544,6000	150,80
544,7000	99,57
544,8000	135,68
544,9000	157,62
545,0000	104,34
545,1000	128,20
545,2000	169,88
545,3000	108,44
545,4000	107,40
545,5000	169,14
545,6000	133,05
545,7000	103,75
545,8000	152,47
545,9000	141,36
546,0000	101,20
546,1000	145,10
546,2000	149,14
546,3000	100,91
546,4000	137,53
546,5000	168,28
546,6000	103,51
546,7000	113,06
546,8000	169,78
546,9000	123,38
547,0000	108,38
547,1000	160,36
547,2000	131,05
547,3000	99,43
547,4000	154,08
547,5000	158,46
547,6000	99,42
547,7000	126,74
547,8000	163,97
547,9000	100,54
548,0000	119,97
548,1000	167,90
548,2000	115,57
548,3000	113,71
548,4000	165,67
548,5000	122,00
548,6000	100,78
548,7000	161,03
548,8000	150,65
548,9000	99,52
549,0000	135,94
549,1000	157,03
549,2000	103,96
549,3000	128,50
549,4000	169,73
549,5000	107,96
549,6000	107,66
549,7000	169,30
549,8000	132,12
549,9000	104,09
550,0000	166,99
550,1000	140,11
550,2000	101,45
550,3000	146,28
550,4000	147,70
550,5000	100,54
550,6000	138,77
550,7000	167,68
550,8000	102,87
550,9000	113,91
551,0000	169,54
551,1000	121,60
551,2000	109,17
551,3000	161,20
551,4000	129,51
551,5000	99,56
551,6000	155,42
551,7000	156,93
551,8000	99,25
551,9000	129,14
552,0000	162,30
552,1000	100,00
552,2000	122,29
552,3000	166,61
552,4000	112,81
552,5000	116,46
552,6000	167,26
552,7000	118,91
552,8000	101,66
552,9000	163,43
553,0000	147,07
553,1000	100,05
553,2000	139,46
553,3000	154,42
553,4000	102,68
553,5000	132,07
553,6000	169,51
553,7000	105,99
553,8000	109,64
553,9000	169,77
554,0000	128,42
554,1000	105,66
554,2000	168,16
554,3000	136,49
554,4000	102,64
554,5000	149,73
554,6000	144,29
554,7000	99,88
554,8000	142,52
554,9000	166,21
555,0000	101,62
555,1000	116,78
555,2000	168,92
555,3000	118,64
555,4000	111,32
555,5000	163,72
555,6000	125,81
555,7000	100,09
555,8000	158,41
555,9000	153,83
556,0000	99,26
556,1000	132,31
556,2000	160,28
556,3000	99,57
556,4000	125,15
556,5000	164,87
556,6000	110,46
556,7000	118,82
556,8000	168,35
556,9000	116,78
557,0000	102,58
557,1000	165,05
557,2000	144,41
557,3000	100,52
557,4000	142,12
557,5000	151,95
557,6000	101,79
557,7000	134,43
557,8000	169,01
557,9000	104,82
558,0000	111,03
558,1000	169,90
558,2000	109,40
558,3000	106,57
558,4000	168,88
558,5000	134,33
558,6000	103,29
558,7000	151,36
558,8000	142,56
558,9000	99,73
559,0000	143,86
559,1000	165,54
559,2000	101,24
559,3000	117,85
559,4000	168,68
559,5000	117,63
559,6000	112,10
559,7000	164,32
559,8000	124,76
559,9000	100,21
560,0000	159,00
560,1000	153,22
560,2000	99,30
560,3000	152,28
560,4000	159,71
560,5000	99,56
560,6000	125,50
560,7000	164,68
560,8000	110,08
560,9000	119,03
561,0000	168,39
561,1000	115,94
561,2000	102,81
561,3000	165,33
561,4000	143,75
561,5000	100,68
561,6000	142,77
561,7000	151,41
561,8000	101,57
561,9000	135,11
562,0000	168,98
562,1000	104,58
562,2000	111,19
562,3000	169,77
562,4000	108,81
562,5000	106,93
562,6000	168,90
562,7000	133,85
562,8000	103,51
562,9000	151,92
563,0000	141,79
563,1000	99,62
563,2000	144,96
563,3000	164,97
563,4000	100,95
563,5000	118,68
563,6000	168,30
563,7000	116,70
563,8000	112,84
563,9000	164,99
564,0000	123,48
564,1000	100,49
564,2000	159,98
564,3000	152,07
564,4000	99,43
564,5000	153,74
564,6000	158,77
564,7000	99,39
564,8000	126,70
564,9000	164,03
565,0000	109,38
565,1000	120,14
565,2000	168,82
565,3000	115,23
565,4000	103,23
565,5000	165,89
565,6000	142,81
565,7000	100,76
565,8000	143,60
565,9000	150,60
566,0000	101,32
566,1000	136,03
566,2000	168,63
566,3000	104,19
566,4000	112,14
566,5000	169,94
566,6000	108,23
566,7000	107,57
566,8000	169,21
566,9000	132,66
567,0000	103,86
567,1000	152,72
567,2000	140,88
567,3000	99,56
567,4000	145,37
567,5000	164,75
567,6000	100,86
567,7000	118,99
567,8000	168,13
567,9000	116,17
568,0000	113,30
568,1000	165,29
568,2000	123,03
568,3000	100,56
568,4000	160,23
568,5000	131,26
568,6000	99,42
568,7000	154,02
568,8000	158,43
568,9000	99,44
569,0000	127,04
569,1000	163,81
569,2000	109,20
569,3000	120,27
569,4000	168,97
569,5000	114,97
569,6000	103,31
569,7000	165,99
569,8000	142,36
569,9000	100,90
570,0000	143,97
570,1000	150,15
570,2000	101,18
570,3000	136,33
570,4000	168,50
570,5000	103,98
570,6000	128,59
570,7000	169,79
570,8000	107,87
570,9000	107,77
571,0000	169,31
571,1000	131,96
571,2000	104,16
571,3000	153,37
571,4000	139,83
571,5000	99,44
571,6000	146,33
571,7000	164,04
571,8000	100,50
571,9000	120,09
572,0000	167,63
572,1000	114,96
572,2000	114,09
572,3000	165,88
572,4000	121,84
572,5000	100,85
572,6000	161,28
572,7000	129,54
572,8000	99,63
572,9000	155,63
573,0000	156,99
573,1000	99,26
573,2000	129,02
573,3000	162,57
573,4000	107,93
573,5000	122,03
573,6000	169,34
573,7000	113,16
573,8000	104,10
573,9000	166,94
574,0000	139,84
574,1000	101,51
574,2000	146,11
574,3000	148,25
574,4000	100,63
574,5000	138,56
574,6000	167,79
574,7000	103,03
574,8000	131,06
574,9000	169,68
575,0000	106,73
575,1000	108,91
575,2000	169,61
575,3000	130,00
575,4000	104,89
575,5000	154,66
575,6000	138,43
575,7000	99,30
575,8000	147,60
575,9000	163,40
576,0000	100,31
576,1000	120,80
576,2000	167,19
576,3000	114,14
576,4000	114,88
576,5000	166,42
576,6000	120,87
576,7000	101,22
576,8000	162,38
576,9000	128,13
577,0000	99,79
577,1000	156,56
577,2000	156,09
577,3000	99,25
577,4000	129,84
577,5000	161,72
577,6000	107,21
577,7000	122,99
577,8000	169,53
577,9000	112,16
578,0000	104,70
578,1000	167,55
578,2000	138,88
578,3000	101,81
578,4000	147,43
578,5000	146,43
578,6000	100,30
578,7000	139,97
578,8000	153,99
578,9000	102,61
579,0000	132,01
579,1000	169,56
579,2000	106,05
579,3000	109,53
579,4000	169,66
579,5000	128,30
579,6000	105,68
579,7000	156,08
579,8000	136,72
579,9000	99,30
580,0000	149,35
580,1000	162,06
580,2000	99,95
580,3000	122,50
580,4000	166,29
580,5000	112,47
580,6000	116,29
580,7000	167,06
580,8000	119,19
580,9000	110,98
581,0000	163,40
581,1000	126,17
581,2000	100,01
581,3000	158,09
581,4000	154,21
581,5000	99,25
581,6000	132,09
581,7000	160,13
581,8000	105,97
581,9000	124,98
582,0000	169,73
582,1000	110,59
582,2000	105,66
582,3000	168,16
582,4000	136,28
582,5000	102,59
582,6000	149,62
582,7000	144,02
582,8000	99,81
582,9000	142,69
583,0000	151,21
583,1000	101,47
583,2000	135,34
583,3000	168,80
583,4000	104,46
583,5000	111,68
583,6000	169,89
583,7000	125,34
583,8000	107,21
583,9000	158,65
584,0000	133,10
584,1000	99,27
584,2000	152,34
