Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
90,0000	-1,761
90,1000	-0,518
90,2000	0,160
90,3000	-1,558
90,4000	-1,034
90,5000	0,243
90,6000	-1,100
90,7000	-1,489
90,8000	0,097
90,9000	-0,512
91,0000	-1,747
91,1000	-0,234
91,2000	-0,028
91,3000	-1,720
91,4000	-0,708
91,5000	0,223
91,6000	-1,412
91,7000	-1,216
91,8000	0,217
91,9000	-0,895
92,0000	-1,608
92,1000	0,003
92,2000	-0,328
92,3000	-1,769
92,4000	-0,388
92,5000	0,091
92,6000	-1,645
92,7000	-0,892
92,8000	0,245
92,9000	-1,252
93,0000	-1,373
93,1000	0,162
93,2000	-0,690
93,3000	-1,698
93,4000	-0,112
93,5000	-0,162
93,6000	-1,758
93,7000	-0,551
93,8000	0,173
93,9000	-1,539
94,0000	-1,060
94,1000	0,240
94,2000	-1,084
94,3000	-1,503
94,4000	0,093
94,5000	-0,507
94,6000	-1,748
94,7000	-0,240
94,8000	-0,024
94,9000	-1,717
95,0000	-0,718
95,1000	0,223
95,2000	-1,411
95,3000	-1,222
95,4000	0,215
95,5000	-0,895
95,6000	-1,610
95,7000	0,000
95,8000	-0,330
95,9000	-1,769
96,0000	-0,386
96,1000	0,086
96,2000	-1,649
96,3000	-0,878
96,4000	0,245
96,5000	-1,271
96,6000	-1,356
96,7000	0,171
96,8000	-0,724
96,9000	-1,685
97,0000	-0,094
97,1000	-0,190
97,2000	-1,762
97,3000	-0,515
97,4000	0,154
97,5000	-1,572
97,6000	-1,016
97,7000	0,243
97,8000	-1,133
97,9000	-1,466
98,0000	0,115
98,1000	-0,564
98,2000	-1,734
98,3000	-0,198
98,4000	-0,068
98,5000	-1,734
98,6000	-0,660
98,7000	0,207
98,8000	-1,459
98,9000	-1,166
99,0000	0,225
99,1000	-0,966
99,2000	-1,571
99,3000	0,039
99,4000	-0,397
99,5000	-1,764
99,6000	-0,324
99,7000	0,046
99,8000	-1,681
99,9000	-0,811
100,0000	0,239
100,1000	-1,327
100,2000	-1,304
100,3000	0,190
100,4000	-0,787
100,5000	-1,659
100,6000	-0,060
100,7000	-0,232
100,8000	-1,767
100,9000	-0,473
101,0000	0,138
101,1000	-1,594
101,2000	-0,979
101,3000	0,245
101,4000	-1,162
101,5000	-1,440
101,6000	0,129
101,7000	-0,591
101,8000	-1,728
101,9000	-0,181
102,0000	-0,082
102,1000	-1,740
102,2000	-0,636
102,3000	0,203
102,4000	-1,475
102,5000	-1,145
102,6000	0,229
102,7000	-0,977
102,8000	-1,560
102,9000	0,049
103,0000	-0,410
103,1000	-1,764
103,2000	-0,313
103,3000	0,039
103,4000	-1,684
103,5000	-0,800
103,6000	0,237
103,7000	-1,338
103,8000	-1,288
103,9000	0,195
104,0000	-0,803
104,1000	-1,652
104,2000	-0,049
104,3000	-0,242
104,4000	-1,767
104,5000	-0,459
104,6000	0,129
104,7000	-1,601
104,8000	-0,963
104,9000	0,247
105,0000	-1,178
105,1000	-1,429
105,2000	0,140
105,3000	-0,622
105,4000	-1,720
105,5000	-0,163
105,6000	-0,101
105,7000	-1,744
105,8000	-0,616
105,9000	0,195
106,0000	-1,494
106,1000	-1,122
106,2000	0,234
106,3000	-1,004
106,4000	-1,549
106,5000	0,061
106,6000	-0,435
106,7000	-1,761
106,8000	-0,297
106,9000	0,025
107,0000	-1,692
107,1000	-0,784
107,2000	0,237
107,3000	-1,357
107,4000	-1,274
107,5000	0,201
107,6000	-0,828
107,7000	-1,641
107,8000	-0,035
107,9000	-0,269
108,0000	-1,767
108,1000	-0,432
108,2000	0,115
108,3000	-1,618
108,4000	-0,938
108,5000	0,247
108,6000	-1,208
108,7000	-1,409
108,8000	0,146
108,9000	-0,639
109,0000	-1,714
109,1000	-0,146
109,2000	-0,119
109,3000	-1,750
109,4000	-0,591
109,5000	0,188
109,6000	-1,514
109,7000	-1,093
109,8000	0,239
109,9000	-1,049
110,0000	-1,519
110,1000	0,083
110,2000	-0,484
110,3000	-1,751
110,4000	-0,258
110,5000	-0,008
110,6000	-1,712
110,7000	-0,723
110,8000	0,226
110,9000	-1,411
111,0000	-1,214
111,1000	0,218
111,2000	-0,905
111,3000	-1,604
111,4000	0,006
111,5000	-0,333
111,6000	-1,769
111,7000	-0,369
111,8000	0,075
111,9000	-1,657
112,0000	-0,858
112,1000	0,245
112,2000	-1,290
112,3000	-1,337
112,4000	0,179
112,5000	-0,746
112,6000	-1,674
112,7000	-0,080
112,8000	-0,204
112,9000	-1,764
113,0000	-0,490
113,1000	0,146
113,2000	-1,587
113,3000	-0,982
113,4000	0,247
113,5000	-1,170
113,6000	-1,433
113,7000	0,135
113,8000	-0,611
113,9000	-1,722
114,0000	-0,162
114,1000	-0,104
114,2000	-1,747
114,3000	-0,611
114,4000	0,196
114,5000	-1,499
114,6000	-1,111
114,7000	0,236
114,8000	-1,018
114,9000	-1,536
115,0000	0,071
115,1000	-0,452
115,2000	-1,756
115,3000	-0,273
115,4000	0,006
115,5000	-1,704
115,6000	-0,748
115,7000	0,231
115,8000	-1,387
115,9000	-1,239
116,0000	0,210
116,1000	-0,867
116,2000	-1,619
116,3000	-0,006
116,4000	-0,309
116,5000	-1,769
116,6000	-0,391
116,7000	0,091
116,8000	-1,643
116,9000	-0,888
117,0000	0,245
117,1000	-1,260
117,2000	-1,365
117,3000	0,168
117,4000	-0,708
117,5000	-1,690
117,6000	-0,102
117,7000	-0,173
117,8000	-1,759
117,9000	-0,534
118,0000	0,167
118,1000	-1,550
118,2000	-1,045
118,3000	0,243
118,4000	-1,100
118,5000	-1,489
118,6000	0,104
118,7000	-0,531
118,8000	-1,745
118,9000	-0,226
119,0000	-0,042
119,1000	-1,726
119,2000	-0,686
119,3000	0,215
119,4000	-1,440
119,5000	-1,186
119,6000	0,223
119,7000	-0,933
119,8000	-1,590
119,9000	0,030
120,0000	-0,377
120,1000	-1,766
120,2000	-0,347
120,3000	0,058
120,4000	-1,668
120,5000	-0,844
120,6000	0,242
120,7000	-1,308
120,8000	-1,323
120,9000	0,185
121,0000	-0,774
121,1000	-1,665
121,2000	-0,066
121,3000	-0,225
121,4000	-1,766
121,5000	-0,481
121,6000	0,140
121,7000	-1,588
121,8000	-0,991
121,9000	0,245
122,0000	-1,158
122,1000	-1,447
122,2000	0,129
122,3000	-0,602
122,4000	-1,726
122,5000	-0,174
122,6000	-0,096
122,7000	-1,744
122,8000	-0,624
122,9000	0,198
123,0000	-1,491
123,1000	-1,123
123,2000	0,232
123,3000	-1,010
123,4000	-1,547
123,5000	0,061
123,6000	-0,443
123,7000	-1,759
123,8000	-0,292
123,9000	0,016
124,0000	-1,698
124,1000	-0,770
124,2000	0,232
124,3000	-1,373
124,4000	-1,260
124,5000	0,203
124,6000	-0,845
124,7000	-1,632
124,8000	-0,020
124,9000	-0,292
125,0000	-1,769
125,1000	-0,416
125,2000	0,102
125,3000	-1,632
125,4000	-0,911
125,5000	0,247
125,6000	-1,241
125,7000	-1,379
125,8000	0,160
125,9000	-0,690
126,0000	-1,695
126,1000	-0,113
126,2000	-0,165
126,3000	-1,759
126,4000	-0,539
126,5000	0,165
126,6000	-1,552
126,7000	-1,043
126,8000	0,240
126,9000	-1,098
127,0000	-1,486
127,1000	0,102
127,2000	-0,534
127,3000	-1,742
127,4000	-0,220
127,5000	-0,044
127,6000	-1,728
127,7000	-0,682
127,8000	0,214
127,9000	-1,442
128,0000	-1,180
128,1000	0,223
128,2000	-0,946
128,3000	-1,582
128,4000	0,030
128,5000	-0,374
128,6000	-1,767
128,7000	-0,339
128,8000	0,057
128,9000	-1,671
129,0000	-0,823
129,1000	0,240
129,2000	-1,316
129,3000	-1,312
129,4000	0,187
129,5000	-0,776
129,6000	-1,662
129,7000	-0,060
129,8000	-0,229
129,9000	-1,766
130,0000	-0,468
130,1000	0,134
130,2000	-1,594
130,3000	-0,972
130,4000	0,245
130,5000	-1,170
130,6000	-1,434
130,7000	0,138
130,8000	-0,619
130,9000	-1,720
131,0000	-0,165
131,1000	-0,097
131,2000	-1,744
131,3000	-0,614
131,4000	0,196
131,5000	-1,491
131,6000	-1,122
131,7000	0,234
131,8000	-1,012
131,9000	-1,544
132,0000	0,064
132,1000	-0,443
132,2000	-1,758
132,3000	-0,284
132,4000	0,014
132,5000	-1,700
132,6000	-0,768
132,7000	0,234
132,8000	-1,368
132,9000	-1,260
133,0000	0,206
133,1000	-0,845
133,2000	-1,634
133,3000	-0,020
133,4000	-0,294
133,5000	-1,767
133,6000	-0,415
133,7000	0,104
133,8000	-1,630
133,9000	-0,909
134,0000	0,247
134,1000	-1,244
134,2000	-1,374
134,3000	0,165
134,4000	-0,697
134,5000	-1,695
134,6000	-0,115
134,7000	-0,159
134,8000	-1,758
134,9000	-0,537
135,0000	0,163
135,1000	-1,557
135,2000	-1,030
135,3000	0,245
135,4000	-1,118
135,5000	-1,475
135,6000	0,113
135,7000	-0,553
135,8000	-1,737
135,9000	-0,209
136,0000	-0,053
136,1000	-1,731
136,2000	-0,663
136,3000	0,210
136,4000	-1,458
136,5000	-1,159
136,6000	0,229
136,7000	-0,979
136,8000	-1,563
136,9000	0,047
137,0000	-0,410
137,1000	-1,762
137,2000	-0,306
137,3000	0,033
137,4000	-1,690
137,5000	-0,782
137,6000	0,236
137,7000	-1,354
137,8000	-1,272
137,9000	0,203
138,0000	-0,831
138,1000	-1,640
138,2000	-0,031
138,3000	-0,269
138,4000	-1,767
138,5000	-0,426
138,6000	0,110
138,7000	-1,624
138,8000	-0,917
138,9000	0,247
139,0000	-1,233
139,1000	-1,384
139,2000	0,159
139,3000	-0,677
139,4000	-1,700
139,5000	-0,119
139,6000	-0,152
139,7000	-1,756
139,8000	-0,547
139,9000	0,171
140,0000	-1,544
140,1000	-1,052
140,2000	0,242
140,3000	-1,090
140,4000	-1,491
140,5000	0,104
140,6000	-0,531
140,7000	-1,742
140,8000	-0,212
140,9000	-0,053
141,0000	-1,731
141,1000	-0,664
141,2000	0,210
141,3000	-1,455
141,4000	-1,164
141,5000	0,228
141,6000	-0,964
141,7000	-1,569
141,8000	0,044
141,9000	-0,399
142,0000	-1,764
142,1000	-0,324
142,2000	0,044
